Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
1967,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-08.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,68,0.051064,0.689726,SUCCESS,3713,5943,N/A,N/A,2026-05-08T20:12:56.905917+00:00
1968,snake,snake_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-11.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,138396,2026-05-08T20:13:05.703224+00:00
1969,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-09.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,116,18.0269,21.849808,SUCCESS,2442,33354,N/A,N/A,2026-05-08T20:13:18.807647+00:00
1970,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-11.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,110,0.197197,0.965196,SUCCESS,7378,10964,N/A,N/A,2026-05-08T20:13:19.828435+00:00
1971,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-12.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,131,0.609627,1.775916,SUCCESS,15859,23613,N/A,N/A,2026-05-08T20:13:21.655211+00:00
1972,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-13.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,30,0.00590499,0.622147,SUCCESS,349,938,N/A,N/A,2026-05-08T20:13:22.327670+00:00
1973,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-14.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,65,0.26636,1.079442,SUCCESS,7858,10339,N/A,N/A,2026-05-08T20:13:23.456516+00:00
1974,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-16.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,28,0.030322,0.704271,SUCCESS,1578,2509,N/A,N/A,2026-05-08T20:13:24.212594+00:00
1975,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-17.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,48,0.260636,1.196171,SUCCESS,5028,9139,N/A,N/A,2026-05-08T20:13:25.467918+00:00
1976,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-18.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,104,0.681815,2.191578,SUCCESS,11274,21037,N/A,N/A,2026-05-08T20:13:27.709090+00:00
